assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,code
BRBRIMCTF008,2022-02-14,44.0,Janeiro/2022,2022-01-31,BRBRIMCTF008,RENDIMENTO,2022-01-31,,BRIM
BRPRSNCTF005,2023-01-13,0.17167795,DEZEMBRO/2022/2023,2023-01-06,BRPRSNCTF005,RENDIMENTO,2023-01-06,,PRSN
BRPRSNCTF005,2023-01-13,0.30947804,DEZEMBRO/2022/2023,2023-01-06,BRPRSNCTF005,AMORTIZACAO RF,2023-01-06,,PRSN
BRPRSNCTF005,2022-07-15,0.15473895,SEGUNDO SEMETRE/2022,2022-07-08,BRPRSNCTF005,AMORTIZACAO RF,2022-07-08,,PRSN
BRBLMOCTF009,2023-01-13,36.21,Dez/22/2022,2022-12-29,BRBLMOCTF009,RENDIMENTO,2022-12-29,,BLMO
BRBLMOCTF009,2022-12-14,26.02,Nov/22/2022,2022-11-30,BRBLMOCTF009,RENDIMENTO,2022-11-30,,BLMO
BRBLMOCTF009,2022-11-16,26.02,Outubro/2022,2022-10-31,BRBLMOCTF009,RENDIMENTO,2022-10-31,,BLMO
BRBLMOCTF009,2022-10-17,32.67,44834/2022,2022-09-30,BRBLMOCTF009,RENDIMENTO,2022-09-30,,BLMO
BRBLMOCTF009,2022-09-15,37.45,Agosto/2022,2022-08-31,BRBLMOCTF009,RENDIMENTO,2022-08-31,,BLMO
BRBLMOCTF009,2022-08-12,37.45,Julho/2022,2022-07-29,BRBLMOCTF009,RENDIMENTO,2022-07-29,,BLMO
BRBLMOCTF009,2022-07-14,10.27,Junho/2022,2022-06-30,BRBLMOCTF009,RENDIMENTO,2022-06-30,,BLMO
BRBLMOCTF009,2022-06-14,14.13,Maio/2022,2022-05-31,BRBLMOCTF009,RENDIMENTO,2022-05-31,,BLMO
BRBLMOCTF009,2022-05-13,17.5143,Abril/2022,2022-04-29,BRBLMOCTF009,RENDIMENTO,2022-04-29,,BLMO
BRBLMOCTF009,2022-04-14,17.5143,Março/2022,2022-03-31,BRBLMOCTF009,RENDIMENTO,2022-03-31,,BLMO
BRBLMOCTF009,2022-03-15,5.17,Fevereiro/2022,2022-02-25,BRBLMOCTF009,RENDIMENTO,2022-02-25,,BLMO
BRBLMOCTF009,2022-02-14,17.5143,Janeiro/2022,2022-01-31,BRBLMOCTF009,RENDIMENTO,2022-01-31,,BLMO
BRSEEDCTF008,2023-01-13,1.0,Dezembro/2022,2022-12-29,BRSEEDCTF008,RENDIMENTO,2022-12-29,,SEED
BRSEEDCTF016,2023-01-13,1.0,Dezembro/2022,2022-12-29,BRSEEDCTF016,RENDIMENTO,2022-12-29,,SEED
BRSEEDCTF008,2022-12-14,1.14,Novembro/2022,2022-11-30,BRSEEDCTF008,RENDIMENTO,2022-11-30,,SEED
BRSEEDCTF016,2022-12-14,0.25,Novembro/2022,2022-11-30,BRSEEDCTF016,RENDIMENTO,2022-11-30,,SEED
BRSEEDCTF008,2022-11-16,0.24,Outubro/2022,2022-10-31,BRSEEDCTF008,RENDIMENTO,2022-10-31,,SEED
BRSEEDCTF016,2022-11-16,2.0,Outubro/2022,2022-10-31,BRSEEDCTF016,RENDIMENTO,2022-10-31,,SEED
BRSEEDCTF008,2022-10-17,0.14,Setembro/2022,2022-09-30,BRSEEDCTF008,RENDIMENTO,2022-09-30,,SEED
BRSEEDCTF016,2022-10-17,3.0,Setembro/2022,2022-09-30,BRSEEDCTF016,RENDIMENTO,2022-09-30,,SEED
BRSEEDCTF016,2022-09-15,6.0,Agosto/2022,2022-08-31,BRSEEDCTF016,RENDIMENTO,2022-08-31,,SEED
BRSEEDCTF008,2022-08-12,1.24,Julho/2022,2022-07-29,BRSEEDCTF008,RENDIMENTO,2022-07-29,,SEED
BRSEEDCTF008,2022-07-14,1.04,Junho/2022,2022-06-30,BRSEEDCTF008,RENDIMENTO,2022-06-30,,SEED
BRSEEDCTF016,2022-07-14,0.84,Junho/2022,2022-06-30,BRSEEDCTF016,RENDIMENTO,2022-06-30,,SEED
BRSEEDCTF008,2022-06-14,1.66,Maio/2022,2022-05-31,BRSEEDCTF008,RENDIMENTO,2022-05-31,,SEED
BRSEEDCTF008,2022-05-13,2.14,Abril/2022,2022-04-29,BRSEEDCTF008,RENDIMENTO,2022-04-29,,SEED
BRSEEDCTF008,2022-04-14,1.61,Março/2022,2022-03-31,BRSEEDCTF008,RENDIMENTO,2022-03-31,,SEED
BRSEEDCTF008,2022-03-15,1.05,Fevereiro/2022,2022-02-25,BRSEEDCTF008,RENDIMENTO,2022-02-25,,SEED
BRSEEDCTF008,2022-02-14,1.3,Janeiro/2022,2022-01-31,BRSEEDCTF008,RENDIMENTO,2022-01-31,,SEED
BRLFTTCTF004,2023-01-06,8.19690308,DEZEMBRO/2022,2022-12-23,BRLFTTCTF004,AMORTIZACAO RF,2022-12-23,,LFTT
BRLFTTCTF012,2023-01-06,8.13920305,DEZEMBRO/2022,2022-12-23,BRLFTTCTF012,AMORTIZACAO RF,2022-12-23,,LFTT
BRLFTTCTF004,2022-12-07,2.11071488,NOVEMBRO/2022,2022-11-23,BRLFTTCTF004,AMORTIZACAO RF,2022-11-23,,LFTT
BRLFTTCTF012,2022-12-07,2.07473456666,NOVEMBRO/2022,2022-11-23,BRLFTTCTF012,AMORTIZACAO RF,2022-11-23,,LFTT
BRLFTTCTF004,2022-11-17,3.3373198,NOVEMBRO/2022,2022-11-01,BRLFTTCTF004,AMORTIZACAO RF,2022-11-01,,LFTT
BRLFTTCTF012,2022-11-17,3.2418186,NOVEMBRO/2022,2022-11-01,BRLFTTCTF012,AMORTIZACAO RF,2022-11-01,,LFTT
BRLFTTCTF004,2022-09-29,6.987564585,SETEMBRO/2022,2022-09-15,BRLFTTCTF004,AMORTIZACAO RF,2022-09-15,,LFTT
BRLFTTCTF012,2022-09-29,6.70811805,SETEMBRO/2022,2022-09-15,BRLFTTCTF012,AMORTIZACAO RF,2022-09-15,,LFTT
BRLFTTCTF004,2022-07-14,3.6681451,junho/2022,2022-06-30,BRLFTTCTF004,RENDIMENTO,2022-06-30,,LFTT
BRLFTTCTF012,2022-07-14,2.0392079,junho/2022,2022-06-30,BRLFTTCTF012,RENDIMENTO,2022-06-30,,LFTT
BRLFTTCTF004,2022-06-22,19.54597036,Junho/2022,2022-06-08,BRLFTTCTF004,AMORTIZACAO RF,2022-06-08,,LFTT
BRLFTTCTF012,2022-06-22,18.18009879,Junho/2022,2022-06-08,BRLFTTCTF012,AMORTIZACAO RF,2022-06-08,,LFTT
BRLFTTCTF004,2022-04-14,2.40652632,Março/2022,2022-03-31,BRLFTTCTF004,RENDIMENTO,2022-03-31,,LFTT
BRLFTTCTF012,2022-04-14,1.25204575,Março/2022,2022-03-31,BRLFTTCTF012,RENDIMENTO,2022-03-31,,LFTT
BRVXXVCTF004,2020-11-13,10.76,10-2020/2020,2020-10-30,BRVXXVCTF004,RENDIMENTO,2020-10-30,,VXXV
BRVXXVCTF004,2020-10-30,278.45,10-2020/2020,2020-10-23,BRVXXVCTF004,AMORTIZACAO RF,2020-10-23,,VXXV
BRFLMACTF009,2023-01-13,1.02,DEZEMBRO/2022/2023,2023-01-05,BRFLMACTF009,RENDIMENTO,2023-01-05,,FLMA
BRFLMACTF009,2022-12-14,0.93,NOVEMBRO/2022/2022,2022-12-06,BRFLMACTF009,RENDIMENTO,2022-12-06,,FLMA
BRFLMACTF009,2022-11-16,0.95,OUTUBRO/2022/2022,2022-11-07,BRFLMACTF009,RENDIMENTO,2022-11-07,,FLMA
BRFLMACTF009,2022-10-17,0.91,SETEMBRO/2022/2022,2022-10-06,BRFLMACTF009,RENDIMENTO,2022-10-06,,FLMA
BRFLMACTF009,2022-09-15,0.89,AGOSTO/2022/2022,2022-09-06,BRFLMACTF009,RENDIMENTO,2022-09-06,,FLMA
BRFLMACTF009,2022-08-12,0.92,JULHO/2022/2022,2022-08-04,BRFLMACTF009,RENDIMENTO,2022-08-04,,FLMA
BRFLMACTF009,2022-07-14,0.85,JUNHO/2022/2022,2022-07-06,BRFLMACTF009,RENDIMENTO,2022-07-06,,FLMA
BRFLMACTF009,2022-06-14,0.8,MAIO/2022/2022,2022-06-06,BRFLMACTF009,RENDIMENTO,2022-06-06,,FLMA
BRFLMACTF009,2022-05-13,0.83,ABRIL/2022/2022,2022-05-05,BRFLMACTF009,RENDIMENTO,2022-05-05,,FLMA
BRFLMACTF009,2022-04-14,0.72,MARÇO/2022/2022,2022-04-06,BRFLMACTF009,RENDIMENTO,2022-04-06,,FLMA
BRFLMACTF009,2022-03-15,0.67,FEVEREIRO/2022/2022,2022-03-07,BRFLMACTF009,RENDIMENTO,2022-03-07,,FLMA
BRFLMACTF009,2022-02-14,0.73,JANEIRO/2022/2022,2022-02-04,BRFLMACTF009,RENDIMENTO,2022-02-04,,FLMA
BRHOFCCTF009,2023-01-13,0.07,Dezembro/2022,2022-12-29,BRHOFCCTF009,RENDIMENTO,2022-12-29,,HOFC
BRHOFCCTF009,2022-11-16,0.2,Outubro/2022,2022-10-31,BRHOFCCTF009,RENDIMENTO,2022-10-31,,HOFC
BRKNIPCTF001,2023-01-12,0.94,Dezembro 2022/2022,2022-12-29,BRKNIPCTF001,RENDIMENTO,2022-12-29,,KNIP
BRKNIPCTF001,2022-12-13,0.5,NOVEMBRO 2022/2022,2022-11-30,BRKNIPCTF001,RENDIMENTO,2022-11-30,,KNIP
BRKNIPR11M14,2022-12-13,0.5,NOVEMBRO 2022/2022,2022-11-30,BRKNIPR11M14,RENDIMENTO,2022-11-30,,KNIP
BRKNIPCTF001,2022-11-14,0.3,outubro 2022/2022,2022-10-31,BRKNIPCTF001,RENDIMENTO,2022-10-31,,KNIP
BRKNIPR11M14,2022-11-14,0.3,outubro 2022/2022,2022-10-31,BRKNIPR11M14,RENDIMENTO,2022-10-31,,KNIP
BRKNIPCTF001,2022-10-14,0.35,setembro 2022/2022,2022-09-30,BRKNIPCTF001,RENDIMENTO,2022-09-30,,KNIP
BRKNIPR11M14,2022-10-14,0.35,setembro 2022/2022,2022-09-30,BRKNIPR11M14,RENDIMENTO,2022-09-30,,KNIP
BRKNIPCTF001,2022-09-14,0.58,AGOSTO/2022,2022-08-31,BRKNIPCTF001,RENDIMENTO,2022-08-31,,KNIP
BRKNIPR11M14,2022-09-14,0.58,AGOSTO/2022,2022-08-31,BRKNIPR11M14,RENDIMENTO,2022-08-31,,KNIP
BRKNIPCTF001,2022-08-11,1.04,JULHO/2022,2022-07-29,BRKNIPCTF001,RENDIMENTO,2022-07-29,,KNIP
BRKNIPR11M14,2022-08-11,1.04,JULHO/2022,2022-07-29,BRKNIPR11M14,RENDIMENTO,2022-07-29,,KNIP
BRKNIPCTF001,2022-07-13,1.5,JUNHO/2022,2022-06-30,BRKNIPCTF001,RENDIMENTO,2022-06-30,,KNIP
BRKNIPCTF001,2022-06-13,1.7,MAIO/2022,2022-05-31,BRKNIPCTF001,RENDIMENTO,2022-05-31,,KNIP
BRKNIPCTF001,2022-05-12,1.7,ABRIL/2022,2022-04-29,BRKNIPCTF001,RENDIMENTO,2022-04-29,,KNIP
BRKNIPCTF001,2022-04-13,1.35,MARÇO/2022,2022-03-31,BRKNIPCTF001,RENDIMENTO,2022-03-31,,KNIP
BRKNIPCTF001,2022-03-14,1.08,FEVEREIRO/2022,2022-02-25,BRKNIPCTF001,RENDIMENTO,2022-02-25,,KNIP
BRKNIPCTF001,2022-02-11,1.36,Janeiro/2022,2022-01-31,BRKNIPCTF001,RENDIMENTO,2022-01-31,,KNIP
BRBTCICTF005,2023-01-13,0.95,Dezembro-2022/2023,2023-01-06,BRBTCICTF005,RENDIMENTO,2023-01-06,,BTCI
BRBTCICTF005,2022-12-14,0.9,Novembro-2022/2022,2022-12-07,BRBTCICTF005,RENDIMENTO,2022-12-07,,BTCI
BRHPDPCTF003,2023-01-13,0.32,Dezembro/2022,2022-12-29,BRHPDPCTF003,RENDIMENTO,2022-12-29,,HPDP
BRHPDPCTF003,2022-12-14,0.5,Novembro/2022,2022-11-30,BRHPDPCTF003,RENDIMENTO,2022-11-30,,HPDP
BRHPDPCTF003,2022-11-16,0.55,Outubro/2022,2022-10-31,BRHPDPCTF003,RENDIMENTO,2022-10-31,,HPDP
BRHPDPCTF003,2022-10-17,0.5,Setembro/2022,2022-09-30,BRHPDPCTF003,RENDIMENTO,2022-09-30,,HPDP
BRHPDPCTF003,2022-09-15,0.45,Agosto/2022,2022-08-31,BRHPDPCTF003,RENDIMENTO,2022-08-31,,HPDP
BRHPDPCTF003,2022-08-12,0.45,Julho/2022,2022-07-29,BRHPDPCTF003,RENDIMENTO,2022-07-29,,HPDP
BRHPDPCTF003,2022-07-14,0.45,Junho/2022,2022-06-30,BRHPDPCTF003,RENDIMENTO,2022-06-30,,HPDP
BRHPDPCTF003,2022-06-14,0.45,Maio/2022,2022-05-31,BRHPDPCTF003,RENDIMENTO,2022-05-31,,HPDP
BRHPDPCTF003,2022-05-13,0.45,Abril/2022,2022-04-29,BRHPDPCTF003,RENDIMENTO,2022-04-29,,HPDP
BRHPDPCTF003,2022-04-14,0.45,Março/2022,2022-03-31,BRHPDPCTF003,RENDIMENTO,2022-03-31,,HPDP
BRHPDPCTF003,2022-03-15,0.45,Fevereiro/2022,2022-02-25,BRHPDPCTF003,RENDIMENTO,2022-02-25,,HPDP
BRHPDPCTF003,2022-02-14,0.45,Janeiro/2022,2022-01-31,BRHPDPCTF003,RENDIMENTO,2022-01-31,,HPDP
BRVINOCTF001,2023-01-13,0.34,dezembro/2022,2022-12-29,BRVINOCTF001,RENDIMENTO,2022-12-29,,VINO
BRVINOCTF001,2022-12-14,0.34,novembro/2022,2022-11-30,BRVINOCTF001,RENDIMENTO,2022-11-30,,VINO
BRVINOCTF001,2022-11-16,0.34,outubro/2022,2022-10-31,BRVINOCTF001,RENDIMENTO,2022-10-31,,VINO
BRVINOCTF001,2022-10-17,0.34,setembro/2022,2022-09-30,BRVINOCTF001,RENDIMENTO,2022-09-30,,VINO
BRVINOCTF001,2022-09-15,0.34,agosto/2022,2022-08-31,BRVINOCTF001,RENDIMENTO,2022-08-31,,VINO
BRVINOCTF001,2022-08-12,0.34,julho/2022,2022-07-29,BRVINOCTF001,RENDIMENTO,2022-07-29,,VINO
BRVINOCTF001,2022-07-14,0.34,junho/2022,2022-06-30,BRVINOCTF001,RENDIMENTO,2022-06-30,,VINO
BRVINOCTF001,2022-06-14,0.34,maio/2022,2022-05-31,BRVINOCTF001,RENDIMENTO,2022-05-31,,VINO
BRVINOCTF001,2022-05-13,0.34,ABRIL/2022,2022-04-29,BRVINOCTF001,RENDIMENTO,2022-04-29,,VINO
BRVINOCTF001,2022-04-14,0.34,Março/2022,2022-03-31,BRVINOCTF001,RENDIMENTO,2022-03-31,,VINO
BRVINOCTF001,2022-03-15,0.34,Fevereiro/2022,2022-02-25,BRVINOCTF001,RENDIMENTO,2022-02-25,,VINO
BRVINOCTF001,2022-02-14,0.34,Janeiro/2022,2022-01-31,BRVINOCTF001,RENDIMENTO,2022-01-31,,VINO
BRVINOR06M19,2022-02-14,0.12,Janeiro/2022,2022-01-31,BRVINOR06M19,RENDIMENTO,2022-01-31,,VINO
BRRBIFCTF002,2023-01-20,0.99,Dezembro/2022,2023-01-06,BRRBIFCTF002,RENDIMENTO,2023-01-06,,RBIF
BRRBIFCTF002,2022-12-20,1.0,Novembro/2022,2022-12-08,BRRBIFCTF002,RENDIMENTO,2022-12-08,,RBIF
BRRBIFCTF002,2022-11-23,0.92,Outubro/2022,2022-11-08,BRRBIFCTF002,RENDIMENTO,2022-11-08,,RBIF
BRRBIFCTF002,2022-10-24,0.95,Setembro/2022,2022-10-07,BRRBIFCTF002,RENDIMENTO,2022-10-07,,RBIF
BRRBIFCTF002,2022-09-22,0.75,Agosto/2022,2022-09-14,BRRBIFCTF002,RENDIMENTO,2022-09-14,,RBIF
BRRBIFCTF002,2022-08-19,0.74,Julho/2022,2022-08-10,BRRBIFCTF002,RENDIMENTO,2022-08-10,,RBIF
BRSFNDCTF006,2022-01-14,1.586144617,Janeiro/2022,2022-01-06,BRSFNDCTF006,AMORTIZACAO RF,2022-01-06,,SFND
BRSFNDCTF006,2021-12-15,4.25,12/2021/2021,2021-12-07,BRSFNDCTF006,RENDIMENTO,2021-12-07,,SFND
BRNVIFCTF009,2023-01-13,0.44457617,Dezembro/2022,2022-12-29,BRNVIFCTF009,RENDIMENTO,2022-12-29,,NVIF
BRNVIFCTF009,2022-12-14,0.44457617,Novembro/2022,2022-11-30,BRNVIFCTF009,RENDIMENTO,2022-11-30,,NVIF
BRNVIFCTF009,2022-11-16,0.44457617,Outubro/2022,2022-10-31,BRNVIFCTF009,RENDIMENTO,2022-10-31,,NVIF
BRNVIFCTF009,2022-10-17,0.44457617,Setembro/2022,2022-09-30,BRNVIFCTF009,RENDIMENTO,2022-09-30,,NVIF
BRNVIFCTF009,2022-09-15,0.44457617,Agosto/2022,2022-08-31,BRNVIFCTF009,RENDIMENTO,2022-08-31,,NVIF
BRNVIFCTF009,2022-08-12,0.44457617,julho/2022,2022-07-29,BRNVIFCTF009,RENDIMENTO,2022-07-29,,NVIF
BRNVIFCTF009,2022-07-07,0.44457617,junho/2022,2022-06-30,BRNVIFCTF009,RENDIMENTO,2022-06-30,,NVIF
BRNVIFCTF009,2022-06-07,0.44457617,Maio/2022,2022-05-31,BRNVIFCTF009,RENDIMENTO,2022-05-31,,NVIF
BRNVIFCTF009,2022-05-13,0.44457617,Abril/2022,2022-04-29,BRNVIFCTF009,RENDIMENTO,2022-04-29,,NVIF
BRNVIFCTF009,2022-04-14,0.44457617,Março/2022,2022-03-31,BRNVIFCTF009,RENDIMENTO,2022-03-31,,NVIF
BRNVIFCTF009,2022-03-15,0.44457617,Fevereiro/2022,2022-02-25,BRNVIFCTF009,RENDIMENTO,2022-02-25,,NVIF
BRNVIFCTF009,2022-02-14,0.59276823,janeiro/2022,2022-01-31,BRNVIFCTF009,RENDIMENTO,2022-01-31,,NVIF
BRSHSOCTF008,2023-01-13,1.39,Dezembro/2022,2022-12-29,BRSHSOCTF008,RENDIMENTO,2022-12-29,,SHSO
BRSHSOR01M15,2023-01-13,1.39,Dezembro/2022,2022-12-29,BRSHSOR01M15,RENDIMENTO,2022-12-29,,SHSO
BRSHSOCTF008,2022-12-14,0.5,Novembro/2022,2022-11-30,BRSHSOCTF008,RENDIMENTO,2022-11-30,,SHSO
BRSHSOCTF008,2022-11-16,0.38,Outubro/2022,2022-10-31,BRSHSOCTF008,RENDIMENTO,2022-10-31,,SHSO
BRSHSOR01M15,2022-11-16,0.38,Outubro/2022,2022-10-31,BRSHSOR01M15,RENDIMENTO,2022-10-31,,SHSO
BRSHSOCTF008,2022-10-17,0.72,Setembro/2022,2022-09-30,BRSHSOCTF008,RENDIMENTO,2022-09-30,,SHSO
BRSHSOR01M15,2022-10-17,0.72,Setembro/2022,2022-09-30,BRSHSOR01M15,RENDIMENTO,2022-09-30,,SHSO
BRSHSOCTF008,2022-09-15,0.78,Agosto/2022,2022-08-31,BRSHSOCTF008,RENDIMENTO,2022-08-31,,SHSO
BRSHSOR01M15,2022-09-15,0.05,Agosto/2022,2022-08-31,BRSHSOR01M15,RENDIMENTO,2022-08-31,,SHSO
BRSHSOCTF008,2022-08-12,0.75,Julho/2022,2022-07-29,BRSHSOCTF008,RENDIMENTO,2022-07-29,,SHSO
BRMORCCTF004,2023-01-25,1.1,Dezembro-2022/2023,2023-01-18,BRMORCCTF004,RENDIMENTO,2023-01-18,,MORC
BRMORCCTF004,2022-12-26,1.1,Novembro-2022/2022,2022-12-19,BRMORCCTF004,RENDIMENTO,2022-12-19,,MORC
BRMORCCTF004,2022-11-28,1.1,Outubro-2022/2022,2022-11-21,BRMORCCTF004,RENDIMENTO,2022-11-21,,MORC
BRMORCCTF004,2022-10-27,1.1,Setembro-2022/2022,2022-10-20,BRMORCCTF004,RENDIMENTO,2022-10-20,,MORC
BRMORCCTF004,2022-09-27,1.2,Agosto-2022/2022,2022-09-20,BRMORCCTF004,RENDIMENTO,2022-09-20,,MORC
BRMORCCTF004,2022-08-24,1.3,Julho/2022,2022-08-17,BRMORCCTF004,RENDIMENTO,2022-08-17,,MORC
BRMORCCTF004,2022-07-26,1.4,Junho/2022,2022-07-19,BRMORCCTF004,RENDIMENTO,2022-07-19,,MORC
BRMORCCTF004,2022-06-27,1.5,Maio/2022,2022-06-20,BRMORCCTF004,RENDIMENTO,2022-06-20,,MORC
BRMORCR08M10,2022-06-27,1.5,Maio/2022,2022-06-20,BRMORCR08M10,RENDIMENTO,2022-06-20,,MORC
BRMORCR09M19,2022-06-27,1.5,Maio/2022,2022-06-20,BRMORCR09M19,RENDIMENTO,2022-06-20,,MORC
BRMORCR10M16,2022-06-27,0.426721202,Maio/2022,2022-06-20,BRMORCR10M16,RENDIMENTO,2022-06-20,,MORC
BRMORCR11M15,2022-06-27,0.071078441,Maio/2022,2022-06-20,BRMORCR11M15,RENDIMENTO,2022-06-20,,MORC
BRMORCCTF004,2022-05-25,1.5,Abril/2022,2022-05-18,BRMORCCTF004,RENDIMENTO,2022-05-18,,MORC
BRMORCR08M10,2022-05-25,0.336157766,Abril/2022,2022-05-18,BRMORCR08M10,RENDIMENTO,2022-05-18,,MORC
BRMORCR09M19,2022-05-25,0.034291225,Abril/2022,2022-05-18,BRMORCR09M19,RENDIMENTO,2022-05-18,,MORC
BRMORCCTF004,2022-04-28,1.5,Março/2022,2022-04-20,BRMORCCTF004,RENDIMENTO,2022-04-20,,MORC
BRMORCCTF004,2022-03-25,1.5,Fevereiro/2022,2022-03-18,BRMORCCTF004,RENDIMENTO,2022-03-18,,MORC
BRMORCCTF004,2022-02-24,1.11,Janeiro/2022,2022-02-17,BRMORCCTF004,RENDIMENTO,2022-02-17,,MORC
BRFATNCTF000,2023-01-13,0.92,DEZEMBRO/2022/2023,2023-01-05,BRFATNCTF000,RENDIMENTO,2023-01-05,,FATN
BRFATNCTF000,2022-12-14,0.8,NOVEMBRO/2022/2022,2022-12-06,BRFATNCTF000,RENDIMENTO,2022-12-06,,FATN
BRFATNCTF000,2022-11-16,0.9,OUTUBRO/2022/2022,2022-11-07,BRFATNCTF000,RENDIMENTO,2022-11-07,,FATN
BRFATNCTF000,2022-10-17,0.89,SETEMBRO/2022/2022,2022-10-06,BRFATNCTF000,RENDIMENTO,2022-10-06,,FATN
BRFATNCTF000,2022-09-15,0.86,AGOSTO/2022/2022,2022-09-06,BRFATNCTF000,RENDIMENTO,2022-09-06,,FATN
BRFATNCTF000,2022-08-12,0.86,JULHO/2022/2022,2022-08-04,BRFATNCTF000,RENDIMENTO,2022-08-04,,FATN
BRFATNCTF000,2022-07-14,0.84,JUNHO/2022/2022,2022-07-06,BRFATNCTF000,RENDIMENTO,2022-07-06,,FATN
BRFATNCTF000,2022-06-14,0.83,MAIO/2022/2022,2022-06-06,BRFATNCTF000,RENDIMENTO,2022-06-06,,FATN
BRFATNCTF000,2022-05-13,0.8,ABRIL/2022/2022,2022-05-05,BRFATNCTF000,RENDIMENTO,2022-05-05,,FATN
BRFATNCTF000,2022-04-14,0.78,MARÇO/2022/2022,2022-04-06,BRFATNCTF000,RENDIMENTO,2022-04-06,,FATN
BRFATNCTF000,2022-03-15,0.76,FEVEREIRO/2022/2022,2022-03-07,BRFATNCTF000,RENDIMENTO,2022-03-07,,FATN
BRFATNCTF000,2022-02-14,0.76,JANEIRO/2022/2022,2022-02-04,BRFATNCTF000,RENDIMENTO,2022-02-04,,FATN
BRMXRFCTF008,2023-01-13,0.1,Dezembro-2022/2022,2022-12-29,BRMXRFCTF008,RENDIMENTO,2022-12-29,,MXRF
BRMXRFCTF008,2022-12-14,0.08,Novembro-2022/2022,2022-11-30,BRMXRFCTF008,RENDIMENTO,2022-11-30,,MXRF
BRMXRFCTF008,2022-11-16,0.1,Outubro-2022/2022,2022-10-31,BRMXRFCTF008,RENDIMENTO,2022-10-31,,MXRF
BRMXRFCTF008,2022-10-17,0.1,Setembro-2022/2022,2022-09-30,BRMXRFCTF008,RENDIMENTO,2022-09-30,,MXRF
BRMXRFCTF008,2022-09-15,0.11,Agosto/2022,2022-08-31,BRMXRFCTF008,RENDIMENTO,2022-08-31,,MXRF
BRMXRFCTF008,2022-08-12,0.12,Julho/2022,2022-07-29,BRMXRFCTF008,RENDIMENTO,2022-07-29,,MXRF
BRMXRFCTF008,2022-07-14,0.1,Junho/2022,2022-06-30,BRMXRFCTF008,RENDIMENTO,2022-06-30,,MXRF
BRMXRFCTF008,2022-06-14,0.11,Maio/2022,2022-05-31,BRMXRFCTF008,RENDIMENTO,2022-05-31,,MXRF
BRMXRFCTF008,2022-05-13,0.11,Março/2022,2022-04-29,BRMXRFCTF008,RENDIMENTO,2022-04-29,,MXRF
BRMXRFCTF008,2022-04-14,0.1,Março/2022,2022-03-31,BRMXRFCTF008,RENDIMENTO,2022-03-31,,MXRF
BRMXRFCTF008,2022-03-15,0.09,Fevereiro/2022,2022-02-25,BRMXRFCTF008,RENDIMENTO,2022-02-25,,MXRF
BRMXRFCTF008,2022-02-14,0.09,Janeiro/2022,2022-01-31,BRMXRFCTF008,RENDIMENTO,2022-01-31,,MXRF
BRMXRFCTF008,2014-01-15,0.6,DEZEMBRO/2013,2013-12-30,BRMXRFCTF008,AMORTIZACAO RF,2013-12-30,,MXRF
BRRCFFCTF006,2023-01-19,1.23121409514,Dezembro/2023,2023-01-12,BRRCFFCTF006,RENDIMENTO,2023-01-12,,RCFF
BRRCFFCTF006,2022-07-20,1.75097,Junho/2022,2022-07-13,BRRCFFCTF006,RENDIMENTO,2022-07-13,,RCFF
BRCFHICTF001,2021-07-22,36.51139,06-2021/2021,2021-07-15,BRCFHICTF001,RENDIMENTO,2021-07-15,,CFHI
BRJPPCCTF001,2022-07-14,0.17,JUNHO/2022,2022-06-30,BRJPPCCTF001,RENDIMENTO,2022-06-30,,JPPC
BRJPPCCTF001,2022-04-14,7.0,MARÇO/2022,2022-03-31,BRJPPCCTF001,RENDIMENTO,2022-03-31,,JPPC
BRJPPCCTF001,2022-01-04,74.545454,DEZEMBRO/2021,2021-12-27,BRJPPCCTF001,AMORTIZACAO RF,2021-12-27,,JPPC
BRBBFICTF006,2023-01-13,27.188593615,Dezembro-2022/2022,2022-12-29,BRBBFICTF006,RENDIMENTO,2022-12-29,,BBFI
BRBBFICTF006,2022-12-15,26.686762384,Novembro-2022/2022,2022-11-30,BRBBFICTF006,RENDIMENTO,2022-11-30,,BBFI
BRBBFICTF006,2022-11-14,26.881702384,Outubro-2022/2022,2022-10-31,BRBBFICTF006,RENDIMENTO,2022-10-31,,BBFI
BRBBFICTF006,2022-10-14,26.691090461,Setembro-2022/2022,2022-09-30,BRBBFICTF006,RENDIMENTO,2022-09-30,,BBFI
BRBBFICTF006,2022-09-15,26.308982692,Agosto/2022,2022-08-31,BRBBFICTF006,RENDIMENTO,2022-08-31,,BBFI
BRBBFICTF006,2022-08-15,27.237346307,Julho/2022,2022-07-29,BRBBFICTF006,RENDIMENTO,2022-07-29,,BBFI
BRBBFICTF006,2022-07-15,26.656695188,Junho/2022,2022-06-30,BRBBFICTF006,RENDIMENTO,2022-06-30,,BBFI
BRBBFICTF006,2022-06-15,25.65068223,Maio/2022,2022-05-31,BRBBFICTF006,RENDIMENTO,2022-05-31,,BBFI
BRBBFICTF006,2022-05-13,23.913510923,Abril/2022,2022-04-29,BRBBFICTF006,RENDIMENTO,2022-04-29,,BBFI
BRBBFICTF006,2022-04-14,32.045203,Março/2022,2022-03-31,BRBBFICTF006,RENDIMENTO,2022-03-31,,BBFI
